Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Power_HP,Wattage_W,Head_m,Flow_Rate_LPM,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/zinnia2-plus-al-self-priming-mini-monoblock-pump-mhpaek0x50.html,,Standard,SKUMHPAEK0X50,4325.00,2853.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/i/zinnia_2_plus-al_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/stream1-al-self-priming-mini-monoblock-pump-mhpasg1x00.html,,Standard,SKUMHPASG1X00,5635.00,3579.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stream_1_al_main_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/stream1-self-priming-mini-monoblock-pump-mhpads1x00.html,,Standard,SKUMHPADS1X00,6400.00,3976.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stream1_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/grace1-al-self-priming-mini-monoblock-pump-mhpaaq1x00.html,,Standard,SKUMHPAAQ1X00,5470.00,3631.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/grace_1_al_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/grace2-al-self-priming-mini-monoblock-pump-mhpaaq0x50.html,,Standard,SKUMHPAAQ0X50,4220.00,2780.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/r/grace_1_al_main_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/power-2-self-priming-mini-monoblock-pump-mhpasg0x50.html,,Standard,SKUMHPASG0X50,7010.00,4622.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 18 months,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/h/mhpasg0x50_1.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/dariya10-self-priming-monoblock-pump-mhpaaj1x00.html,,Standard,SKUMHPAAJ1X00,10560.00,7067.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/a/dariya_main_2.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/dariya07-self-priming-monoblock-pump-mhpaaj0x75.html,,Standard,SKUMHPAAJ0X75,9590.00,6416.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/a/dariya_main_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/dariya05-self-priming-monoblock-pump-mhpaaj0x50.html,,Standard,SKUMHPAAJ0X50,7830.00,5243.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/a/dariya_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/sagar-1al-self-priming-mini-monoblock-pump-mhpaea1x00.html,,Standard,SKUMHPAEA1X00,5900.00,3767.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/a/sagar_al_main_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/sagar2-al-self-priming-mini-monoblock-pump-mhpaea0x50.html,,Standard,SKUMHPAEA0X50,4460.00,2853.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/a/sagar_al_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/zinnia1-plus-self-priming-mini-monoblock-pump-mhpaeb1x00.html,,Standard,SKUMHPAEB1X00,6450.00,4233.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/i/zinnia_plus_main_1_2.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/zinnia2-plus-self-priming-mini-monoblock-pump-mhpaeb0x50.html,,Standard,SKUMHPAEB0X50,4850.00,3178.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/i/zinnia_plus_main_1_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/hvflo2-self-priming-mini-monoblock-pump-mhpavj0x50.html,,Standard,SKUMHPAVJ0X50,8230.00,5429.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/v/hvflo2_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/hvflo1-self-priming-mini-monoblock-pump-mhpavj1x00.html,,Standard,SKUMHPAVJ1X00,13520.00,8927.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 2 year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/v/hvflo1_main.jpg,N/A,N/A,N/A,N/A,Warranty: 2 year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/power1-self-priming-mini-monoblock-pump-mhpasq1x00.html,,Standard,SKUMHPASQ1X00,9560.00,6307.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Features: 1. CED coated cast iron hydraullics part for corrosion free performance 2. In built thermal over load protector and class F motor insulation Operating Voltage Range: 180 V - 250 V Warranty: 18 months,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/h/mhpasq1x00_1.jpg,N/A,N/A,18,N/A,Warranty: 18 months,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/hydrant2-self-priming-mini-monoblock-pump-mhpaee0x50.html,,Standard,SKUMHPAEE0X50,4840.00,3203.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 260 V Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAEE0X50.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/hydrant1-self-priming-mini-monoblock-pump-mhpaee1x00.html,,Standard,SKUMHPAEE1X00,6420.00,4200.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 260 V Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAEE1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/sagar1-self-priming-mini-monoblock-pump-mhpaer1x00.html,,Standard,SKUMHPAER1X00,6540.00,4533.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 260 V Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAER1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/sagar2-self-priming-mini-monoblock-pump-mhpaer0x50.html,,Standard,SKUMHPAER0X50,4890.00,3395.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 260 V Operating Voltage Range: 180 V - 260 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAER0X50.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/boom1-self-priming-mini-monoblock-pump-mhpaeq1x00.html,,Standard,SKUMHPAEQ1X00,10130.00,6405.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 18 Month,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAEQ1X00.jpg,N/A,N/A,18,N/A,Warranty: 18 Month,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/boom2-self-priming-mini-monoblock-pump-mhpaeg0x50.html,,Standard,SKUMHPAEG0X50,6850.00,4586.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 18 Month,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAEG0X50.jpg,N/A,N/A,18,N/A,Warranty: 18 Month,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/jse2-shallow-well-jet-pump-mhpcjf0x50.html,,Standard,SKUMHPCJF0X50,10610.00,6703.00,N/A,N/A,"Key Features Application : Ideal for lifting water from wells and springs Features : 1. CED coated cast iron hydraullics part for corrosion free performance
2. In built thermal over load protector and F class motor insulation Operating Voltage Range : 180 V - 250 V Warranty : 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPCJF0X50.jpg,N/A,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/jse1-shallow-well-jet-pump-mhpcjf1x00.html,,Standard,SKUMHPCJF1X00,13030.00,8225.00,N/A,N/A,"Key Features Application : Ideal for lifting water from wells and springs Features : 1. CED coated cast iron hydraullics part for corrosion free performance
2. In built thermal over load protector and F class motor insulation Operating Voltage Range : 180 V - 250 V Warranty : 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPCJF1X00.jpg,N/A,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/s15-w-self-priming-mini-monoblock-pump-mhpasj1x50.html,,Standard,SKUMHPASJ1X50,16050.00,10290.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 2 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPASJ1X50.jpg,N/A,N/A,N/A,N/A,Warranty: 2 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/d10-self-priming-mini-monoblock-pump-mhpbdb1x00.html,,Standard,SKUMHPBDB1X00,19300.00,12635.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 18 month,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPBDB1X00.jpg,N/A,N/A,18,N/A,Warranty: 18 month,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/mp2-self-priming-mini-monoblock-pump-mhpamb0x50.html,,Standard,SKUMHPAMB0X50,5965.00,4177.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAMB0X50.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/mp1-self-priming-mini-monoblock-pump-mhpamb1x00.html,,Standard,SKUMHPAMB1X00,8650.00,5639.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAMB1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/s1-self-priming-mini-monoblock-pump-mhpass1x00.html,,Standard,SKUMHPASS1X00,12355.00,8680.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 2 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPASS1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 2 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/hs2-self-priming-mini-monoblock-pump-mhpave0x50.html,,Standard,SKUMHPAVE0X50,8625.00,5940.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/h/mhpave0x50.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/mx1-self-priming-mini-monoblock-pump-mhpama1x00.html,,Standard,SKUMHPAMA1X00,10100.00,6650.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 1 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPAMA1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/d2-self-priming-mini-monoblock-pump-mhpbds0x50.html,,Standard,SKUMHPBDS0X50,15965.00,10535.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 2 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPBDS0X50.jpg,N/A,N/A,N/A,N/A,Warranty: 2 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,monoblock,https://havells.com/home-electricals/pumps/monoblock-pump/d1-self-priming-mini-monoblock-pump-mhpbds1x00.html,,Standard,SKUMHPBDS1X00,18780.00,12390.00,N/A,N/A,Key Features Application: Ideal for domestic household purpose for clear cold water Application: Ideal for domestic household purpose for clear cold water Operating Voltage Range: 180 V - 250 V Operating Voltage Range: 180 V - 250 V Warranty: 2 Year,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPBDS1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 2 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/wr5hh-50hp-openwell-submersible-pump-mhphdc5x00.html,,Standard,SKUMHPHDC5X00,42540.00,30993.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron part for corrosion free performance 2. Dynamically balanced copper rotor with trouble free and efficient operation Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/o/p/openwell_pump_main_2.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/goldie1-plus-openwell-submersible-pump-mhphwa1x00.html,,Standard,SKUMHPHWA1X00,13340.00,9321.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron parts for corrosion free performance 2. Stainless steel motor housing and shaft Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/o/goldie_plus_main_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/goldie2-plus-openwell-submersible-pump-mhphwq0x50.html,,Standard,SKUMHPHWQ0X50,11040.00,7714.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron parts for corrosion free performance 2. Stainless steel motor housing and shaft Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/o/goldie_plus_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/wr5h-openwell-submersible-pump-mhphdh5x00.html,,Standard,SKUMHPHDH5X00,34690.00,25250.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron part for corrosion free performance 2. Dynamically balanced rotor with trouble free and efficient operation Operating Voltage Range: 300 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/o/p/openwell_pump_main_1.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/wr3h-openwell-submersible-pump-mhphdh3x00.html,,Standard,SKUMHPHDH3X00,31930.00,23245.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron part for corrosion free performance 2. Dynamically balanced rotor with trouble free and efficient operation Operating Voltage Range: 300 V - 440 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/o/p/openwell_pump_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/goldie2-openwell-submersible-pump-mhphwb0x50.html,,Standard,SKUMHPHWB0X50,11040.00,7714.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron parts for corrosion free performance 2. Stainless steel motor housing and shaft Operating Voltage Range: 180 V - 250 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/o/goldie_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/goldie1-openwell-submersible-pump-mhphwq1x00.html,,Standard,SKUMHPHWQ1X00,13340.00,9321.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: 1. CED coated cast iron part for corrosion free performance 2. Stainless steel motor housing and shaft Operating Voltage Range: 180 V - 250 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/o/goldie_pump_main.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/chester-m05-openwell-submersible-pump-mhphwj0x50.html,,Standard,SKUMHPHWJ0X50,11125.00,7788.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: CED coated cast iron parts for corrosion free performance, Stainless steel motor housing and shaft, Integrated suction for motor protection Operating Voltage Range: 180 V - 250 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPHWJ0X50.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
Havells,Pumps,submersible-openwell,https://havells.com/home-electricals/pumps/submersible-openwell/chester-m10-openwell-submersible-pump-mhphwj1x00.html,,Standard,SKUMHPHWJ1X00,14050.00,9625.00,N/A,N/A,"Key Features Application: Ideal for lifting water from pond, underground sump and open well Features: CED coated cast iron parts for corrosion free performance, Stainless steel motor housing and shaft, Integrated suction for motor protection Operating Voltage Range: 180 V - 250 V Warranty: 1 Year",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/pump/MHPHWJ1X00.jpg,N/A,N/A,N/A,N/A,Warranty: 1 Year,N/A,"ce, Ce, CE, isi, ul, ISI",onsWashing,India,N/A
